provider_id,city_id,week,cost_base,licensed,insured,schedule_slots_n,matches,revenue,profit,inbox,responded
city016_p000,city016,1,168.3,1,1,13,3,1199.914,374.416,10,10
city016_p001,city016,1,207.41,1,0,13,1,246.844,49.233,7,7
city016_p002,city016,1,209.29,0,1,13,2,528.247,110.385,16,16
city016_p003,city016,1,237.55,1,1,13,0,0.0,0.0,6,6
city016_p004,city016,1,234.59,0,1,13,0,0.0,0.0,6,6
city016_p005,city016,1,165.16,1,1,13,0,0.0,0.0,14,14
city016_p006,city016,1,190.02,1,1,13,2,742.456,172.625,9,9
city016_p007,city016,1,226.94,1,0,13,1,345.478,95.63,9,9
city016_p008,city016,1,142.48,1,1,13,1,303.145,60.715,6,6
city016_p009,city016,1,209.12,0,0,13,0,0.0,0.0,10,10
city016_p010,city016,1,152.24,0,1,13,1,167.613,33.246,5,5
city016_p011,city016,1,132.53,0,1,13,3,610.594,139.046,14,14
city016_p012,city016,1,241.69,1,0,13,0,0.0,0.0,10,10
city016_p013,city016,1,160.93,1,1,13,0,0.0,0.0,5,5
city016_p014,city016,1,217.35,1,1,13,0,0.0,0.0,13,13
city016_p015,city016,1,168.23,1,1,13,0,0.0,0.0,13,13
city016_p016,city016,1,205.06,0,1,13,0,0.0,0.0,7,7
city016_p017,city016,1,138.04,0,1,13,0,0.0,0.0,8,8
city016_p018,city016,1,139.66,0,1,13,3,824.696,177.164,19,19
city016_p019,city016,1,131.05,0,0,13,1,152.863,39.482,10,10
city016_p020,city016,1,225.47,0,1,13,1,331.994,66.156,12,12
city016_p021,city016,1,204.31,1,1,13,0,0.0,0.0,8,8
city016_p022,city016,1,187.29,1,1,13,0,0.0,0.0,8,8
city016_p023,city016,1,205.83,0,1,13,1,259.645,64.935,13,13
city016_p024,city016,1,173.41,0,1,13,0,0.0,0.0,8,8
city016_p025,city016,1,295.92,1,1,13,1,538.344,33.118,7,7
city016_p026,city016,1,264.78,1,1,13,0,0.0,0.0,5,5
city016_p027,city016,1,211.72,1,0,13,0,0.0,0.0,8,8
city016_p028,city016,1,235.31,1,1,13,0,0.0,0.0,8,8
city016_p029,city016,1,132.37,0,1,13,1,150.824,39.477,9,9
city016_p030,city016,1,183.7,1,1,13,1,298.062,64.859,12,11
city016_p031,city016,1,180.69,1,1,13,0,0.0,0.0,8,8
city016_p032,city016,1,165.2,1,1,13,0,0.0,0.0,8,8
city016_p033,city016,1,141.07,1,1,13,0,0.0,0.0,7,7
city016_p034,city016,1,185.52,1,0,13,0,0.0,0.0,5,5
city016_p035,city016,1,162.81,0,0,13,0,0.0,0.0,4,4
city016_p036,city016,1,190.57,1,1,13,0,0.0,0.0,5,5
city016_p037,city016,1,259.18,1,1,13,0,0.0,0.0,8,8
city016_p038,city016,1,238.06,0,1,13,0,0.0,0.0,8,8
city016_p039,city016,1,198.01,0,1,13,1,234.04,56.726,16,16
city016_p040,city016,1,235.08,1,0,13,0,0.0,0.0,7,7
city016_p041,city016,1,204.74,1,0,13,0,0.0,0.0,9,9
city016_p042,city016,1,142.49,1,1,13,1,243.928,85.307,7,7
city016_p043,city016,1,203.48,0,1,13,0,0.0,0.0,14,14
city016_p044,city016,1,147.66,1,1,13,0,0.0,0.0,9,9
city016_p045,city016,1,161.27,1,1,13,1,208.822,56.961,21,18
city016_p046,city016,1,201.61,1,1,13,5,1914.879,446.303,11,11
city016_p047,city016,1,184.66,1,1,13,1,535.394,89.008,15,15
city016_p048,city016,1,248.25,1,1,13,1,353.442,68.275,9,9
city016_p049,city016,1,233.93,1,0,13,0,0.0,0.0,7,7
city016_p050,city016,1,196.04,0,0,13,0,0.0,0.0,6,6
city016_p051,city016,1,177.78,1,1,13,1,243.032,54.836,6,6
city016_p052,city016,1,188.58,0,1,13,1,401.059,125.456,6,6
city016_p053,city016,1,161.64,1,1,13,3,651.689,150.984,17,17
city016_p054,city016,1,205.67,1,0,13,0,0.0,0.0,6,6
city016_p055,city016,1,173.19,1,0,13,0,0.0,0.0,7,7
city016_p056,city016,1,258.26,1,0,13,0,0.0,0.0,9,9
city016_p057,city016,1,153.42,1,1,13,0,0.0,0.0,11,11
city016_p058,city016,1,98.74,1,1,13,0,0.0,0.0,6,6
city016_p059,city016,1,233.29,1,1,13,0,0.0,0.0,9,9
city016_p060,city016,1,274.36,1,0,13,0,0.0,0.0,7,7
city016_p061,city016,1,191.43,0,0,13,0,0.0,0.0,4,4
city016_p062,city016,1,247.6,1,1,13,0,0.0,0.0,11,11
city016_p063,city016,1,234.79,1,0,13,0,0.0,0.0,8,8
city016_p064,city016,1,152.63,1,1,13,1,213.187,52.045,10,10
city016_p065,city016,1,197.45,0,1,13,0,0.0,0.0,5,5
city016_p066,city016,1,138.1,1,1,13,0,0.0,0.0,9,9
city016_p067,city016,1,282.48,0,1,13,0,0.0,0.0,9,9
city016_p068,city016,1,133.77,1,1,13,1,287.167,91.029,11,11
city016_p069,city016,1,246.32,1,1,13,2,597.905,127.929,18,18
city017_p000,city017,0,183.45,1,0,13,0,0.0,0.0,4,4
city017_p001,city017,0,136.0,0,1,13,0,0.0,0.0,13,13
city017_p002,city017,0,155.91,1,1,13,6,1669.168,396.097,17,17
city017_p003,city017,0,140.75,1,1,13,0,0.0,0.0,17,16
city017_p004,city017,0,127.77,1,1,13,0,0.0,0.0,17,17
city017_p005,city017,0,186.52,0,0,13,0,0.0,0.0,1,1
city017_p006,city017,0,233.27,1,1,13,1,290.497,62.754,18,18
city017_p007,city017,0,198.68,1,1,13,3,1109.536,258.8,13,13
city017_p008,city017,0,167.18,1,0,13,0,0.0,0.0,7,7
city017_p009,city017,0,129.6,1,0,13,0,0.0,0.0,3,3
city017_p010,city017,0,186.04,0,1,13,1,501.407,135.479,11,11
city017_p011,city017,0,165.98,1,0,13,0,0.0,0.0,12,12
city017_p012,city017,0,164.26,1,0,13,0,0.0,0.0,7,7
city017_p013,city017,0,263.8,1,0,13,0,0.0,0.0,7,7
city017_p014,city017,0,253.66,1,1,13,0,0.0,0.0,16,16
city017_p015,city017,0,126.96,0,1,13,0,0.0,0.0,6,6
city017_p016,city017,0,144.9,0,1,13,0,0.0,0.0,9,9
city017_p017,city017,0,123.26,1,1,13,3,540.222,102.435,7,7
city017_p018,city017,0,209.25,1,1,13,0,0.0,0.0,17,17
city017_p019,city017,0,145.49,0,0,13,0,0.0,0.0,5,5
city017_p020,city017,0,174.93,1,0,13,0,0.0,0.0,8,8
city017_p021,city017,0,222.17,1,1,13,1,470.835,128.92,15,15
city017_p022,city017,0,166.64,1,0,13,0,0.0,0.0,3,3
city017_p023,city017,0,142.55,1,1,13,3,700.939,207.876,17,17
city017_p024,city017,0,201.35,1,1,13,1,203.495,23.815,9,8
city017_p025,city017,0,120.16,1,0,13,3,457.358,65.348,13,12
city017_p026,city017,0,173.91,0,1,13,3,526.089,65.643,4,4
city017_p027,city017,0,158.66,0,1,13,1,168.266,26.193,7,7
city017_p028,city017,0,179.93,1,1,13,1,179.316,14.14,20,19
city017_p029,city017,0,121.47,1,1,13,3,617.486,132.613,14,14
city017_p030,city017,0,164.24,1,0,13,0,0.0,0.0,16,16
city017_p031,city017,0,218.05,1,1,13,0,0.0,0.0,16,16
city017_p032,city017,0,182.27,1,1,13,2,851.09,227.238,15,15
city017_p033,city017,0,258.67,1,1,13,0,0.0,0.0,22,20
city017_p034,city017,0,179.97,1,0,13,0,0.0,0.0,4,4
city017_p035,city017,0,221.2,0,0,13,0,0.0,0.0,1,1
city017_p036,city017,0,122.19,1,1,13,0,0.0,0.0,15,15
city017_p037,city017,0,176.46,1,1,13,0,0.0,0.0,21,21
city017_p038,city017,0,281.61,1,1,13,1,490.136,128.802,17,17
city017_p039,city017,0,239.48,1,1,13,0,0.0,0.0,12,12
city017_p040,city017,0,188.9,1,1,13,0,0.0,0.0,15,15
city017_p041,city017,0,227.2,0,0,13,1,201.264,42.22,2,2
city017_p042,city017,0,184.84,1,0,13,0,0.0,0.0,3,3
city017_p043,city017,0,149.89,1,1,13,0,0.0,0.0,14,14
city017_p044,city017,0,189.78,0,1,13,0,0.0,0.0,5,5
city017_p045,city017,0,216.29,1,1,13,0,0.0,0.0,13,13
city017_p046,city017,0,216.54,0,0,13,0,0.0,0.0,5,5
city017_p047,city017,0,154.58,1,0,13,0,0.0,0.0,13,13
city017_p048,city017,0,184.06,0,0,13,0,0.0,0.0,1,1
city017_p049,city017,0,177.4,1,1,13,0,0.0,0.0,15,15
city017_p050,city017,0,207.46,1,1,13,0,0.0,0.0,19,19
city017_p051,city017,0,247.06,1,1,13,0,0.0,0.0,12,12
city017_p052,city017,0,245.24,0,1,13,1,524.488,140.148,6,6
city017_p053,city017,0,190.89,0,1,13,0,0.0,0.0,10,9
city017_p054,city017,0,155.43,1,1,13,0,0.0,0.0,17,17
city017_p055,city017,0,319.03,1,0,13,0,0.0,0.0,9,9
city017_p056,city017,0,268.3,0,1,13,0,0.0,0.0,10,10
city017_p057,city017,0,109.82,1,1,13,4,722.962,191.229,14,14
city017_p058,city017,0,183.06,1,0,13,1,441.182,121.211,4,4
city017_p059,city017,0,229.2,1,1,13,1,511.212,127.69,11,11
city017_p060,city017,0,215.02,1,1,13,0,0.0,0.0,14,14
city017_p061,city017,0,298.83,0,0,13,1,303.701,18.984,3,3
city017_p062,city017,0,422.95,0,0,13,0,0.0,0.0,7,7
city017_p063,city017,0,181.77,0,0,13,0,0.0,0.0,8,8
city017_p064,city017,0,252.39,1,1,13,0,0.0,0.0,21,21
city017_p065,city017,0,220.52,1,1,13,0,0.0,0.0,11,11
city017_p066,city017,0,216.0,1,0,13,3,741.671,90.838,7,6
city017_p067,city017,0,177.16,1,0,13,0,0.0,0.0,8,7
city017_p068,city017,0,252.0,0,0,13,0,0.0,0.0,4,4
city017_p069,city017,0,198.08,1,1,13,0,0.0,0.0,13,13
city017_p000,city017,1,119.55,1,1,13,3,492.601,114.603,21,21
city017_p001,city017,1,157.64,1,1,13,0,0.0,0.0,23,23
city017_p002,city017,1,207.32,0,1,13,2,713.735,182.516,2,2
city017_p003,city017,1,158.11,0,1,13,1,205.419,52.769,4,4
city017_p004,city017,1,290.03,1,1,13,0,0.0,0.0,15,15
city017_p005,city017,1,105.06,0,1,13,0,0.0,0.0,3,3
city017_p006,city017,1,164.66,1,0,13,0,0.0,0.0,7,7
city017_p007,city017,1,179.48,0,0,13,0,0.0,0.0,1,1
city017_p008,city017,1,123.59,1,1,13,0,0.0,0.0,19,19
city017_p009,city017,1,240.3,1,1,13,0,0.0,0.0,21,21
city017_p010,city017,1,237.65,1,1,13,0,0.0,0.0,15,15
city017_p011,city017,1,160.3,1,0,13,1,308.883,77.634,7,7
city017_p012,city017,1,188.31,0,1,13,0,0.0,0.0,4,4
city017_p013,city017,1,327.05,1,1,13,0,0.0,0.0,17,17
city017_p014,city017,1,126.5,0,1,13,0,0.0,0.0,3,3
city017_p015,city017,1,209.17,0,0,13,0,0.0,0.0,1,1
city017_p016,city017,1,156.92,1,0,13,1,160.116,45.389,9,9
city017_p017,city017,1,166.88,1,1,13,0,0.0,0.0,26,26
city017_p018,city017,1,148.94,1,0,13,0,0.0,0.0,6,6
city017_p019,city017,1,163.47,1,0,13,0,0.0,0.0,6,6
city017_p020,city017,1,208.42,1,1,13,1,375.129,98.613,11,11
city017_p021,city017,1,224.86,0,1,13,0,0.0,0.0,2,2
city017_p022,city017,1,323.99,1,1,13,1,630.257,172.933,21,20
city017_p023,city017,1,200.89,0,0,13,0,0.0,0.0,3,3
city017_p024,city017,1,250.91,0,1,13,0,0.0,0.0,5,5
city017_p025,city017,1,187.66,1,1,13,1,236.172,42.183,21,21
city017_p026,city017,1,129.23,1,1,13,4,723.246,190.5,17,17
city017_p027,city017,1,216.08,0,1,13,0,0.0,0.0,3,3
city017_p028,city017,1,209.36,1,0,13,0,0.0,0.0,6,6
city017_p029,city017,1,151.52,1,1,13,1,193.46,64.48,21,17
city017_p030,city017,1,188.46,0,1,13,0,0.0,0.0,5,5
city017_p031,city017,1,154.35,1,1,13,0,0.0,0.0,15,15
city017_p032,city017,1,148.46,0,1,13,1,261.547,99.052,5,5
city017_p033,city017,1,136.9,1,1,13,0,0.0,0.0,16,16
city017_p034,city017,1,155.69,1,1,13,0,0.0,0.0,19,19
city017_p035,city017,1,121.88,0,1,13,0,0.0,0.0,9,9
city017_p036,city017,1,129.81,1,0,13,1,193.396,49.993,3,3
city017_p037,city017,1,246.53,1,0,13,0,0.0,0.0,5,5
city017_p038,city017,1,224.21,1,0,13,0,0.0,0.0,9,9
city017_p039,city017,1,161.47,1,0,13,0,0.0,0.0,5,5
city017_p040,city017,1,144.5,1,1,13,1,192.751,26.998,20,20
city017_p041,city017,1,209.06,0,1,13,0,0.0,0.0,5,5
city017_p042,city017,1,241.53,1,0,13,0,0.0,0.0,4,4
city017_p043,city017,1,115.74,1,0,13,5,742.719,161.073,11,11
city017_p044,city017,1,288.29,1,1,13,1,526.448,144.8,11,11
city017_p045,city017,1,99.85,1,1,13,4,673.63,144.726,24,22
city017_p046,city017,1,175.21,1,0,13,1,308.173,81.382,6,6
city017_p047,city017,1,186.75,1,0,13,0,0.0,0.0,4,4
city017_p048,city017,1,212.38,0,1,13,0,0.0,0.0,4,4
city017_p049,city017,1,150.22,1,0,13,0,0.0,0.0,4,4
city017_p050,city017,1,204.43,0,1,13,0,0.0,0.0,9,9
city017_p051,city017,1,185.46,1,1,13,2,449.51,116.024,18,18
city017_p052,city017,1,125.05,1,0,13,0,0.0,0.0,4,4
city017_p053,city017,1,259.22,0,1,13,0,0.0,0.0,5,5
city017_p054,city017,1,196.93,1,0,13,1,433.363,112.4,6,6
city017_p055,city017,1,152.53,1,1,13,0,0.0,0.0,19,19
city017_p056,city017,1,181.89,0,1,13,1,489.326,127.336,7,7
city017_p057,city017,1,214.56,1,0,13,0,0.0,0.0,8,8
city017_p058,city017,1,150.95,0,1,13,0,0.0,0.0,3,3
city017_p059,city017,1,233.71,1,1,13,1,505.349,125.453,22,22
city017_p060,city017,1,190.73,1,1,13,1,414.015,106.92,19,18
city017_p061,city017,1,244.68,0,1,13,0,0.0,0.0,6,6
city017_p062,city017,1,197.0,1,1,13,1,228.617,65.153,20,19
city017_p063,city017,1,166.47,0,0,13,0,0.0,0.0,2,2
city017_p064,city017,1,202.46,1,1,13,0,0.0,0.0,18,18
city017_p065,city017,1,106.28,1,1,13,2,329.632,100.407,15,15
city017_p066,city017,1,157.27,1,1,13,0,0.0,0.0,24,24
city017_p067,city017,1,176.05,1,0,13,0,0.0,0.0,5,5
city017_p068,city017,1,226.24,1,0,13,0,0.0,0.0,8,8
city017_p069,city017,1,119.13,1,1,13,0,0.0,0.0,22,22
city018_p000,city018,0,129.0,1,1,13,0,0.0,0.0,23,23
city018_p001,city018,0,255.0,1,1,13,0,0.0,0.0,19,17
city018_p002,city018,0,180.76,1,0,13,0,0.0,0.0,9,9
city018_p003,city018,0,195.17,1,1,13,2,873.859,214.915,19,19
city018_p004,city018,0,261.85,0,0,13,0,0.0,0.0,0,0
city018_p005,city018,0,129.17,1,0,13,0,0.0,0.0,5,5
city018_p006,city018,0,208.65,1,1,13,2,477.035,91.445,8,8
city018_p007,city018,0,353.89,1,1,13,0,0.0,0.0,14,14
city018_p008,city018,0,234.04,1,1,13,0,0.0,0.0,11,9
city018_p009,city018,0,328.02,1,1,13,0,0.0,0.0,11,11
city018_p010,city018,0,147.82,1,0,13,0,0.0,0.0,4,4
city018_p011,city018,0,193.17,1,1,13,1,477.137,126.482,15,15
city018_p012,city018,0,221.72,1,1,13,0,0.0,0.0,17,17
city018_p013,city018,0,185.96,0,0,13,0,0.0,0.0,3,3
city018_p014,city018,0,113.28,1,1,13,2,301.861,70.866,21,21
city018_p015,city018,0,105.22,1,0,13,1,114.857,24.543,6,6
city018_p016,city018,0,220.01,1,1,13,1,251.183,53.01,15,15
city018_p017,city018,0,203.36,1,1,13,0,0.0,0.0,12,12
city018_p018,city018,0,168.87,1,1,13,0,0.0,0.0,16,16
city018_p019,city018,0,114.82,1,0,13,1,122.532,15.18,6,6
city018_p020,city018,0,290.59,1,1,13,0,0.0,0.0,19,19
city018_p021,city018,0,170.87,0,1,13,0,0.0,0.0,8,8
city018_p022,city018,0,91.79,1,0,13,1,122.284,42.819,13,13
city018_p023,city018,0,96.97,0,0,13,2,347.911,86.883,4,4
city018_p024,city018,0,207.98,1,1,13,0,0.0,0.0,17,17
city018_p025,city018,0,178.84,1,0,13,0,0.0,0.0,4,4
city018_p026,city018,0,108.82,0,1,13,0,0.0,0.0,2,2
city018_p027,city018,0,194.14,0,1,13,0,0.0,0.0,7,7
city018_p028,city018,0,220.53,1,1,13,3,1424.443,380.372,24,24
city018_p029,city018,0,146.54,1,1,13,1,161.786,32.358,12,12
city018_p030,city018,0,203.32,1,1,13,0,0.0,0.0,18,18
city018_p031,city018,0,170.06,1,1,13,0,0.0,0.0,13,13
city018_p032,city018,0,201.78,0,1,13,0,0.0,0.0,3,3
city018_p033,city018,0,215.99,0,1,13,0,0.0,0.0,7,7
city018_p034,city018,0,306.37,1,1,13,0,0.0,0.0,14,14
city018_p035,city018,0,210.57,1,1,13,1,283.844,71.103,12,12
city018_p036,city018,0,163.15,1,0,13,0,0.0,0.0,7,7
city018_p037,city018,0,198.75,1,0,13,0,0.0,0.0,5,5
city018_p038,city018,0,158.62,0,0,13,0,0.0,0.0,1,1
city018_p039,city018,0,209.93,1,1,13,0,0.0,0.0,19,19
city018_p040,city018,0,313.49,1,1,13,1,398.725,87.859,15,15
city018_p041,city018,0,209.85,1,0,13,4,1435.433,324.438,8,8
city018_p042,city018,0,149.88,1,0,13,0,0.0,0.0,6,6
city018_p043,city018,0,222.04,1,0,13,1,347.465,81.39,5,5
city018_p044,city018,0,149.48,1,0,13,1,207.134,55.719,11,11
city018_p045,city018,0,180.71,1,0,13,1,271.021,65.153,9,9
city018_p046,city018,0,185.04,0,1,13,0,0.0,0.0,4,4
city018_p047,city018,0,175.19,0,1,13,3,659.469,146.336,2,2
city018_p048,city018,0,164.82,1,1,13,0,0.0,0.0,13,13
city018_p049,city018,0,148.14,1,1,13,2,506.593,120.909,23,23
city018_p050,city018,0,171.33,1,1,13,0,0.0,0.0,16,16
city018_p051,city018,0,233.42,1,1,13,0,0.0,0.0,11,11
city018_p052,city018,0,157.83,1,0,13,0,0.0,0.0,9,9
city018_p053,city018,0,180.62,0,1,13,1,195.036,49.617,4,4
city018_p054,city018,0,139.24,1,1,13,0,0.0,0.0,15,15
city018_p055,city018,0,206.92,1,0,13,0,0.0,0.0,7,7
city018_p056,city018,0,265.33,1,1,13,1,693.418,194.254,19,19
city018_p057,city018,0,283.61,1,0,13,0,0.0,0.0,2,2
city018_p058,city018,0,303.14,0,1,13,0,0.0,0.0,3,3
city018_p059,city018,0,151.89,1,0,13,1,185.149,31.216,7,7
city018_p060,city018,0,120.55,1,0,13,0,0.0,0.0,5,5
city018_p061,city018,0,242.98,0,1,13,0,0.0,0.0,4,4
city018_p062,city018,0,296.54,1,1,13,0,0.0,0.0,18,18
city018_p063,city018,0,468.18,1,0,13,0,0.0,0.0,6,6
city018_p064,city018,0,180.32,0,1,13,0,0.0,0.0,6,6
city018_p065,city018,0,178.33,1,1,13,0,0.0,0.0,15,15
city018_p066,city018,0,163.2,1,1,13,1,222.297,45.163,14,14
city018_p067,city018,0,321.38,1,1,13,0,0.0,0.0,22,22
city018_p068,city018,0,261.05,1,1,13,0,0.0,0.0,22,22
city018_p069,city018,0,180.31,0,1,13,1,162.482,2.676,2,2
city018_p000,city018,1,167.09,1,1,13,2,470.177,96.922,0,0
city018_p001,city018,1,160.95,1,0,13,1,211.744,13.161,0,0
city018_p002,city018,1,206.88,1,0,13,1,332.039,38.715,0,0
city018_p003,city018,1,322.15,1,1,13,0,0.0,0.0,0,0
city018_p004,city018,1,180.48,1,1,13,2,383.12,44.403,0,0
city018_p005,city018,1,151.02,0,0,13,0,0.0,0.0,0,0
city018_p006,city018,1,177.56,1,1,13,0,0.0,0.0,0,0
city018_p007,city018,1,110.13,1,0,13,3,581.885,84.185,0,0
city018_p008,city018,1,191.12,1,1,13,0,0.0,0.0,0,0
city018_p009,city018,1,172.88,1,0,13,2,418.27,61.908,0,0
city018_p010,city018,1,113.27,1,1,13,0,0.0,0.0,0,0
city018_p011,city018,1,201.32,1,1,13,0,0.0,0.0,0,0
city018_p012,city018,1,146.74,1,1,13,1,269.632,40.813,0,0
city018_p013,city018,1,155.13,1,1,13,4,1588.663,433.084,0,0
city018_p014,city018,1,194.69,1,0,13,1,292.415,69.19,0,0
city018_p015,city018,1,156.94,1,1,13,2,715.467,187.817,0,0
city018_p016,city018,1,265.18,0,1,13,0,0.0,0.0,0,0
city018_p017,city018,1,239.61,1,1,13,0,0.0,0.0,0,0
city018_p018,city018,1,156.06,1,0,13,0,0.0,0.0,0,0
city018_p019,city018,1,191.01,1,1,13,0,0.0,0.0,0,0
city018_p020,city018,1,166.38,1,1,13,0,0.0,0.0,0,0
city018_p021,city018,1,145.33,1,0,13,0,0.0,0.0,0,0
city018_p022,city018,1,276.3,1,0,13,0,0.0,0.0,0,0
city018_p023,city018,1,200.73,0,1,13,2,585.846,102.595,0,0
city018_p024,city018,1,262.86,1,1,13,0,0.0,0.0,0,0
city018_p025,city018,1,226.88,1,1,13,1,221.234,39.127,0,0
city018_p026,city018,1,173.44,0,1,13,0,0.0,0.0,0,0
city018_p027,city018,1,242.54,0,0,13,0,0.0,0.0,0,0
city018_p028,city018,1,242.11,0,0,13,1,313.346,16.096,0,0
city018_p029,city018,1,126.02,0,0,13,1,176.149,46.069,0,0
city018_p030,city018,1,218.6,1,0,13,0,0.0,0.0,0,0
city018_p031,city018,1,144.89,0,0,13,0,0.0,0.0,0,0
city018_p032,city018,1,125.51,1,0,13,0,0.0,0.0,0,0
city018_p033,city018,1,150.13,1,1,13,0,0.0,0.0,0,0
city018_p034,city018,1,167.11,0,0,13,0,0.0,0.0,0,0
city018_p035,city018,1,194.63,1,1,13,0,0.0,0.0,0,0
city018_p036,city018,1,172.34,1,1,13,5,1726.98,392.068,0,0
city018_p037,city018,1,149.25,1,1,13,4,677.103,91.817,0,0
city018_p038,city018,1,204.47,1,1,13,0,0.0,0.0,0,0
city018_p039,city018,1,178.25,1,1,13,2,722.765,160.874,0,0
city018_p040,city018,1,224.81,0,0,13,1,343.78,66.434,0,0
city018_p041,city018,1,166.95,1,1,13,0,0.0,0.0,0,0
city018_p042,city018,1,135.57,1,1,13,0,0.0,0.0,0,0
city018_p043,city018,1,208.48,0,0,13,0,0.0,0.0,0,0
city018_p044,city018,1,191.21,1,0,13,0,0.0,0.0,0,0
city018_p045,city018,1,167.25,1,0,13,0,0.0,0.0,0,0
city018_p046,city018,1,158.58,1,1,13,0,0.0,0.0,0,0
city018_p047,city018,1,226.19,1,0,13,0,0.0,0.0,0,0
city018_p048,city018,1,165.19,1,1,13,1,270.721,42.923,0,0
city018_p049,city018,1,192.02,0,1,13,0,0.0,0.0,0,0
city018_p050,city018,1,200.21,1,0,13,0,0.0,0.0,0,0
city018_p051,city018,1,146.06,1,1,13,4,1135.546,288.968,0,0
city018_p052,city018,1,198.01,1,1,13,2,612.62,121.105,0,0
city018_p053,city018,1,175.94,0,1,13,1,188.927,15.098,0,0
city018_p054,city018,1,126.46,1,0,13,0,0.0,0.0,0,0
city018_p055,city018,1,216.22,0,1,13,0,0.0,0.0,0,0
city018_p056,city018,1,203.5,1,1,13,0,0.0,0.0,0,0
city018_p057,city018,1,281.33,1,1,13,0,0.0,0.0,0,0
city018_p058,city018,1,178.79,1,1,13,1,232.851,50.075,0,0
city018_p059,city018,1,192.13,1,1,13,1,361.087,89.509,0,0
city018_p060,city018,1,205.86,0,1,13,0,0.0,0.0,0,0
city018_p061,city018,1,187.83,0,0,13,0,0.0,0.0,0,0
city018_p062,city018,1,184.06,1,0,13,0,0.0,0.0,0,0
city018_p063,city018,1,219.08,0,1,13,1,301.222,70.684,0,0
city018_p064,city018,1,113.78,1,0,13,1,139.118,40.394,0,0
city018_p065,city018,1,180.37,0,0,13,0,0.0,0.0,0,0
city018_p066,city018,1,280.84,1,1,13,2,762.083,146.097,0,0
city018_p067,city018,1,240.01,1,0,13,0,0.0,0.0,0,0
city018_p068,city018,1,163.15,1,0,13,0,0.0,0.0,0,0
city018_p069,city018,1,186.27,0,1,13,2,829.989,192.756,0,0
city019_p000,city019,0,315.16,1,1,13,1,690.151,90.078,6,6
city019_p001,city019,0,223.34,0,1,13,0,0.0,0.0,6,6
city019_p002,city019,0,153.37,1,0,13,1,193.184,42.293,6,6
city019_p003,city019,0,284.55,1,1,13,0,0.0,0.0,17,17
city019_p004,city019,0,181.32,1,1,13,2,423.935,85.746,16,16
city019_p005,city019,0,238.36,1,1,13,0,0.0,0.0,8,8
city019_p006,city019,0,174.39,1,0,13,0,0.0,0.0,4,4
city019_p007,city019,0,334.62,1,1,13,2,1233.563,203.443,13,13
city019_p008,city019,0,146.2,1,1,13,0,0.0,0.0,5,5
city019_p009,city019,0,151.05,1,1,13,2,544.718,118.969,11,11
city019_p010,city019,0,246.03,1,0,13,0,0.0,0.0,15,15
city019_p011,city019,0,269.94,1,1,13,0,0.0,0.0,9,9
city019_p012,city019,0,149.6,1,0,13,0,0.0,0.0,14,14
city019_p013,city019,0,202.9,1,1,13,0,0.0,0.0,7,7
city019_p014,city019,0,161.96,1,1,13,0,0.0,0.0,8,8
city019_p015,city019,0,235.87,1,0,13,0,0.0,0.0,7,7
city019_p016,city019,0,211.99,1,0,13,0,0.0,0.0,3,3
city019_p017,city019,0,324.8,1,1,13,0,0.0,0.0,11,11
city019_p018,city019,0,228.67,0,0,13,0,0.0,0.0,8,8
city019_p019,city019,0,195.17,1,1,13,0,0.0,0.0,7,7
city019_p020,city019,0,270.01,0,0,13,0,0.0,0.0,13,9
city019_p021,city019,0,197.78,1,1,13,0,0.0,0.0,5,5
city019_p022,city019,0,167.26,1,0,13,0,0.0,0.0,9,9
city019_p023,city019,0,210.34,1,1,13,1,379.845,53.333,6,6
city019_p024,city019,0,201.02,0,1,13,0,0.0,0.0,10,10
city019_p025,city019,0,135.35,1,1,13,4,696.818,156.551,18,16
city019_p026,city019,0,181.73,1,1,13,1,266.4,49.05,5,5
city019_p027,city019,0,202.67,0,1,13,0,0.0,0.0,6,6
city019_p028,city019,0,173.38,1,0,13,0,0.0,0.0,4,4
city019_p029,city019,0,214.09,1,1,13,1,248.994,49.7,7,7
city019_p030,city019,0,165.81,1,1,13,3,584.533,125.156,10,10
city019_p031,city019,0,236.17,1,1,13,1,558.413,107.61,17,17
city019_p032,city019,0,188.16,0,1,13,1,404.334,58.298,11,11
city019_p033,city019,0,156.91,1,0,13,0,0.0,0.0,9,9
city019_p034,city019,0,149.42,0,1,13,0,0.0,0.0,5,5
city019_p035,city019,0,169.87,1,0,13,1,278.285,28.298,5,5
city019_p036,city019,0,261.31,1,0,13,0,0.0,0.0,4,4
city019_p037,city019,0,200.23,1,1,13,1,355.468,74.411,9,9
city019_p038,city019,0,180.69,1,1,13,0,0.0,0.0,5,5
city019_p039,city019,0,139.24,1,1,13,2,358.675,81.322,16,16
city019_p040,city019,0,210.12,1,0,13,0,0.0,0.0,8,8
city019_p041,city019,0,216.48,1,1,13,0,0.0,0.0,5,5
city019_p042,city019,0,209.02,1,0,13,0,0.0,0.0,12,12
city019_p043,city019,0,187.66,1,1,13,1,282.144,66.352,9,9
city019_p044,city019,0,183.68,1,1,13,3,776.99,169.349,13,13
city019_p045,city019,0,157.79,1,1,13,0,0.0,0.0,9,9
city019_p046,city019,0,239.53,0,1,13,0,0.0,0.0,14,14
city019_p047,city019,0,204.13,1,1,13,2,992.672,252.882,4,4
